SEXO,EDAD,NIVEL_EDUCATIVO,ETNIA,TUVO_TRABAJO,TIPO_TRABAJADOR,BUSCA_OTRO_TRABAJO,NIVEL_OCUPACION,REGISTRO_SUNAT,TAMANO_EMPRESA,QUIERE_MAS_HORAS,LIBROS_CONTABLES,FRECUENCIA_PAGO,INGRESO_PRINCIPAL,LIMIT_MOVIMIENTO,LIMIT_VISION,LIMIT_COMUNICACION,LIMIT_AUDICION,LIMIT_APRENDIZAJE,LIMIT_RELACION,SEGURO_SALUD,DIAS_AUSENTE
2,38,9,7,1,3.0,2.0,1,2.0,1.0,1.0,2.0,2.0,1039.0,2,2,2,2,2,2,5,2.0
2,35,6,5,1,3.0,2.0,1,1.0,2.0,2.0,,2.0,1039.0,2,2,2,2,2,2,5,2.0
2,35,8,7,1,3.0,2.0,1,2.0,1.0,2.0,2.0,4.0,1033.0,2,2,2,2,2,2,5,2.0
2,60,9,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1033.0,2,2,2,2,2,2,5,2.0
2,49,6,6,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,1033.0,2,2,2,2,2,2,5,2.0
1,40,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1033.0,2,2,2,2,2,2,5,2.0
1,72,5,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1033.0,2,2,2,2,2,2,5,2.0
1,60,5,1,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,1032.0,2,2,2,2,2,2,5,2.0
1,26,8,7,1,2.0,1.0,1,3.0,1.0,1.0,2.0,,1032.0,2,2,2,2,2,2,5,2.0
1,50,6,1,1,1.0,2.0,1,3.0,1.0,1.0,2.0,,1031.0,2,2,2,2,2,2,6,2.0
2,21,10,7,1,3.0,2.0,1,1.0,4.0,1.0,,4.0,1030.0,2,2,2,2,2,2,1,2.0
1,67,10,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1030.0,2,2,2,2,2,2,5,2.0
2,51,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,1030.0,2,2,2,2,2,2,1,2.0
1,40,4,7,1,3.0,2.0,1,1.0,1.0,1.0,,4.0,1030.0,2,2,2,2,2,2,1,2.0
1,39,11,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1027.0,2,2,2,2,2,2,5,2.0
2,38,3,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,2.0,1026.0,2,2,2,2,2,2,1,2.0
1,21,10,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,1025.0,2,2,2,2,2,2,1,2.0
1,29,10,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1025.0,2,2,2,2,2,2,6,2.0
2,64,9,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1025.0,2,2,2,2,2,2,5,2.0
1,21,6,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,1025.0,2,2,2,2,2,2,6,2.0
2,24,10,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,1025.0,2,2,2,2,2,2,1,2.0
1,25,11,7,1,3.0,2.0,1,2.0,2.0,1.0,2.0,4.0,1025.0,2,2,2,2,2,2,5,2.0
1,22,10,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,1025.0,2,2,2,2,2,2,4,2.0
2,25,11,6,1,3.0,2.0,1,2.0,3.0,2.0,2.0,4.0,1025.0,2,2,2,2,2,2,2,2.0
2,56,10,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,1025.0,2,2,2,2,2,2,5,2.0
1,28,9,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,1025.0,2,2,2,2,2,2,5,2.0
1,22,11,7,1,7.0,2.0,1,2.0,1.0,2.0,1.0,4.0,1025.0,2,2,2,2,2,2,5,2.0
1,66,4,7,1,3.0,2.0,1,2.0,1.0,2.0,1.0,4.0,1025.0,2,2,2,2,2,2,5,2.0
2,53,3,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1021.0,2,2,2,2,2,2,5,2.0
2,28,9,7,1,3.0,2.0,1,1.0,1.0,2.0,,3.0,1020.0,2,2,2,2,2,2,1,2.0
2,32,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1020.0,2,2,2,2,2,2,5,2.0
1,33,5,7,1,3.0,2.0,1,2.0,1.0,2.0,1.0,4.0,1020.0,2,2,2,2,2,2,5,2.0
2,45,3,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1020.0,2,2,2,2,2,2,5,2.0
2,34,3,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1019.0,2,2,2,2,2,2,5,2.0
2,63,3,1,1,3.0,2.0,1,3.0,1.0,2.0,2.0,2.0,1019.0,2,2,2,2,2,2,1,2.0
1,45,6,7,1,3.0,2.0,1,3.0,1.0,1.0,2.0,2.0,1019.0,2,2,2,2,2,2,5,2.0
1,31,6,7,1,2.0,1.0,1,3.0,1.0,1.0,2.0,,1016.0,2,2,2,2,2,2,5,2.0
2,50,4,6,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1016.0,2,2,2,2,2,2,5,2.0
2,54,11,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1016.0,2,2,2,2,2,2,3,2.0
1,37,6,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1014.0,2,2,2,2,2,2,5,2.0
1,18,8,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,1010.0,2,2,2,2,2,2,5,2.0
2,26,8,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1006.0,2,2,2,2,2,2,5,2.0
2,42,4,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1003.0,2,2,2,2,2,2,5,2.0
1,38,9,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,1002.0,2,2,2,2,2,2,5,2.0
1,20,6,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,4.0,1000.0,2,2,2,2,2,2,5,2.0
2,40,10,7,1,3.0,1.0,1,1.0,1.0,1.0,,4.0,1000.0,2,2,2,2,2,2,5,2.0
2,48,9,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,4.0,1000.0,2,2,2,2,2,2,1,2.0
1,60,10,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,1,2.0
2,23,6,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,1000.0,2,2,2,2,2,2,5,2.0
1,18,10,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
2,74,6,9,1,3.0,2.0,1,3.0,1.0,2.0,2.0,4.0,1000.0,2,2,2,2,2,2,5,2.0
1,46,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
2,34,8,1,1,3.0,2.0,1,3.0,1.0,2.0,2.0,4.0,1000.0,2,2,2,2,2,2,5,2.0
2,45,6,9,1,3.0,2.0,1,1.0,5.0,1.0,,3.0,1000.0,2,2,2,2,2,2,1,2.0
1,40,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
1,54,6,5,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,1,2.0
1,37,10,7,1,3.0,2.0,1,,5.0,1.0,,4.0,1000.0,2,2,2,2,2,2,5,2.0
2,47,8,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
1,31,8,8,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
1,20,10,7,1,3.0,2.0,1,2.0,1.0,1.0,1.0,4.0,1000.0,2,2,2,2,2,2,5,2.0
2,24,6,7,1,3.0,2.0,1,2.0,1.0,1.0,2.0,4.0,1000.0,2,2,2,2,2,2,5,2.0
2,38,6,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
1,49,6,2,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
1,44,9,9,1,3.0,1.0,1,1.0,1.0,1.0,,4.0,1000.0,2,2,2,2,2,2,5,2.0
2,63,11,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
2,56,6,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,1,2.0
1,47,6,1,1,2.0,2.0,1,2.0,1.0,2.0,1.0,,1000.0,2,2,2,2,2,2,1,2.0
2,27,8,7,1,3.0,2.0,1,2.0,1.0,1.0,2.0,4.0,1000.0,2,2,2,2,2,2,5,2.0
1,28,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,6,2.0
1,61,6,9,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,1,2.0
2,20,9,9,1,3.0,2.0,1,2.0,1.0,2.0,1.0,4.0,1000.0,2,2,2,2,2,2,5,2.0
2,25,10,7,1,1.0,2.0,1,2.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
2,40,6,1,1,1.0,2.0,1,2.0,1.0,1.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
1,19,6,7,1,3.0,2.0,1,2.0,1.0,2.0,1.0,4.0,1000.0,2,2,2,2,2,2,2,2.0
1,57,9,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
2,28,10,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
2,57,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
1,44,5,7,1,2.0,1.0,1,3.0,1.0,1.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
2,29,9,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,4.0,1000.0,2,2,2,2,2,2,5,2.0
1,40,9,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
2,67,3,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
1,77,5,9,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,1000.0,2,2,2,2,2,2,1,2.0
2,67,11,7,1,3.0,2.0,1,2.0,1.0,1.0,1.0,4.0,1000.0,2,2,2,2,2,2,1,2.0
1,32,11,7,1,1.0,2.0,1,1.0,1.0,1.0,,,1000.0,2,2,2,2,2,2,5,2.0
2,47,9,7,1,3.0,2.0,1,2.0,1.0,2.0,2.0,4.0,1000.0,2,2,2,2,2,2,5,2.0
1,41,9,7,1,2.0,2.0,1,2.0,1.0,1.0,1.0,,1000.0,2,2,2,2,2,2,5,2.0
1,31,11,1,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
1,40,6,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
1,45,3,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
2,49,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,1000.0,2,2,2,2,2,2,5,2.0
1,54,9,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,999.0,2,2,2,2,2,2,5,2.0
1,55,6,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,999.0,2,2,2,2,2,2,5,2.0
2,59,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,999.0,2,2,2,2,2,2,5,2.0
1,40,5,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,998.0,2,2,2,2,2,2,5,2.0
2,64,9,7,1,6.0,2.0,1,,1.0,2.0,,2.0,996.0,2,2,2,2,2,2,1,2.0
2,73,6,7,1,6.0,2.0,1,,1.0,2.0,,2.0,996.0,2,2,2,2,2,2,1,2.0
1,60,5,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,996.0,2,2,2,2,2,2,5,2.0
2,50,3,7,1,3.0,1.0,1,3.0,1.0,2.0,2.0,2.0,996.0,2,2,2,2,2,2,5,2.0
2,68,1,1,1,3.0,2.0,1,3.0,1.0,2.0,2.0,2.0,996.0,2,2,2,2,2,2,5,2.0
2,48,5,1,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,996.0,2,2,2,2,2,2,5,2.0
1,57,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,996.0,2,2,2,2,2,2,5,2.0
1,26,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,993.0,2,2,2,2,2,2,5,2.0
1,61,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,990.0,2,2,2,2,2,2,4,2.0
2,62,5,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,989.0,2,2,2,2,2,2,5,2.0
2,66,3,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,984.0,2,2,2,2,2,2,5,2.0
2,29,5,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,983.0,2,2,2,2,2,2,5,2.0
2,60,1,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,983.0,2,2,2,2,2,2,6,2.0
1,76,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,983.0,2,2,2,2,2,2,1,2.0
1,36,6,8,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,980.0,2,2,2,2,2,2,5,2.0
2,60,6,6,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,980.0,2,2,2,2,2,2,5,2.0
2,46,11,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,980.0,2,2,2,2,2,2,5,2.0
2,45,6,7,1,2.0,1.0,1,3.0,1.0,2.0,2.0,,979.0,2,2,2,2,2,2,5,2.0
2,65,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,975.0,2,2,2,2,2,2,1,2.0
2,42,9,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,975.0,2,2,2,2,2,2,5,2.0
1,23,10,7,1,3.0,1.0,1,1.0,1.0,2.0,,4.0,973.0,2,2,2,2,2,2,5,2.0
1,69,6,1,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,970.0,2,2,2,2,2,2,5,2.0
2,26,10,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,970.0,2,2,2,2,2,2,5,2.0
2,20,10,1,1,3.0,2.0,1,1.0,2.0,2.0,,2.0,966.0,2,2,2,2,2,2,5,2.0
2,60,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,965.0,2,2,2,2,2,2,5,2.0
2,65,5,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,965.0,2,2,2,2,2,2,1,2.0
2,28,5,7,1,2.0,2.0,1,2.0,1.0,1.0,2.0,,965.0,2,2,2,2,2,2,5,2.0
1,47,6,1,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,965.0,2,2,2,2,2,2,5,2.0
2,50,5,6,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,960.0,2,2,2,2,2,2,5,2.0
2,31,10,7,2,2.0,1.0,1,3.0,1.0,2.0,2.0,,960.0,2,2,2,2,2,2,5,2.0
2,53,4,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,960.0,2,2,2,2,2,2,5,2.0
1,19,10,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,960.0,2,2,2,2,2,2,1,2.0
1,21,9,7,1,3.0,2.0,1,1.0,1.0,1.0,,3.0,960.0,2,2,2,2,2,2,5,2.0
2,54,6,5,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,954.0,2,2,2,2,2,2,5,2.0
2,25,8,7,1,3.0,2.0,1,2.0,1.0,2.0,2.0,2.0,953.0,2,2,2,2,2,2,5,2.0
2,47,9,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,953.0,2,2,2,2,2,2,6,2.0
2,39,5,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,953.0,2,2,2,2,2,2,5,2.0
1,27,6,7,1,2.0,1.0,1,3.0,1.0,2.0,2.0,,950.0,2,2,2,2,2,2,5,2.0
2,55,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,950.0,2,2,2,2,2,2,5,2.0
1,32,4,1,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,950.0,2,2,2,2,2,2,6,2.0
2,48,6,7,1,3.0,2.0,1,2.0,1.0,2.0,2.0,3.0,950.0,2,2,2,2,2,2,6,2.0
2,45,6,7,1,6.0,2.0,1,,1.0,1.0,,4.0,950.0,2,2,2,2,2,2,5,2.0
2,34,10,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,950.0,2,2,2,2,2,2,1,2.0
1,20,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,946.0,2,2,2,2,2,2,5,2.0
2,38,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,945.0,2,2,2,2,2,2,5,2.0
2,64,3,2,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,944.0,2,2,2,2,2,2,5,2.0
2,34,5,1,1,3.0,2.0,1,1.0,1.0,2.0,,2.0,944.0,2,2,2,2,2,2,5,2.0
1,49,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,939.0,2,2,2,2,2,2,5,2.0
2,77,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,932.0,2,2,2,2,2,2,5,2.0
1,34,9,7,1,2.0,1.0,1,3.0,1.0,1.0,2.0,,930.0,2,2,2,2,2,2,5,2.0
2,33,5,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,930.0,2,2,2,2,2,2,5,2.0
2,56,6,5,1,6.0,1.0,1,,1.0,1.0,,2.0,925.0,2,2,2,2,2,2,5,2.0
2,73,2,9,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,925.0,2,2,2,2,2,2,5,2.0
2,33,6,5,1,3.0,2.0,1,1.0,4.0,2.0,,3.0,920.0,2,2,2,2,2,2,1,2.0
2,51,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,920.0,2,2,2,2,2,2,5,2.0
1,72,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,920.0,2,2,2,2,2,2,5,2.0
2,47,3,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,920.0,2,2,2,2,2,2,5,2.0
2,22,6,7,1,6.0,1.0,1,,1.0,1.0,,4.0,917.0,2,2,2,2,2,2,5,2.0
1,32,5,7,1,2.0,1.0,1,3.0,1.0,1.0,2.0,,916.0,2,2,2,2,2,2,5,2.0
1,70,6,7,1,1.0,2.0,1,3.0,1.0,2.0,2.0,,916.0,2,2,2,2,2,2,5,2.0
1,67,6,5,2,2.0,2.0,1,3.0,1.0,2.0,2.0,,912.0,2,2,2,2,2,2,5,2.0
1,19,10,7,1,3.0,2.0,1,2.0,1.0,2.0,1.0,2.0,910.0,2,2,2,2,2,2,5,2.0
2,41,6,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,2.0,910.0,2,2,2,2,2,2,5,2.0
2,64,3,1,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,910.0,2,2,2,2,2,2,5,2.0
1,45,6,1,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,910.0,2,2,2,2,2,2,5,2.0
2,26,6,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,2.0,910.0,2,2,2,2,2,2,5,2.0
1,19,6,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,2.0,909.0,2,2,2,2,2,2,5,2.0
1,26,6,7,1,6.0,2.0,1,,1.0,2.0,,2.0,909.0,2,2,2,2,2,2,6,2.0
1,40,6,7,1,3.0,2.0,1,2.0,1.0,2.0,1.0,2.0,909.0,2,2,2,2,2,2,5,2.0
2,47,1,7,1,6.0,2.0,1,,1.0,1.0,,2.0,909.0,2,2,2,2,2,2,5,2.0
1,36,3,7,1,3.0,1.0,1,3.0,1.0,1.0,2.0,3.0,907.0,2,2,2,2,2,2,5,2.0
2,53,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,906.0,2,2,2,2,2,2,6,2.0
1,52,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,902.0,2,2,2,2,2,2,5,2.0
2,58,6,7,1,3.0,2.0,1,2.0,1.0,2.0,2.0,1.0,900.0,2,2,2,2,2,2,5,2.0
2,29,8,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,1.0,900.0,2,2,2,2,2,2,2,2.0
2,34,6,7,1,3.0,2.0,1,1.0,1.0,1.0,,4.0,900.0,2,2,2,2,2,2,5,2.0
2,40,10,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,900.0,2,2,2,2,2,2,2,2.0
1,57,9,7,1,2.0,2.0,1,2.0,1.0,1.0,2.0,,900.0,2,2,2,2,2,2,6,2.0
1,60,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,900.0,2,2,2,2,2,2,5,2.0
2,20,8,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,900.0,2,2,2,2,2,2,5,2.0
1,60,4,1,1,2.0,2.0,1,2.0,1.0,1.0,2.0,,900.0,2,2,2,2,2,2,5,2.0
2,49,6,1,1,6.0,1.0,1,,1.0,1.0,,4.0,900.0,2,2,2,2,2,2,5,2.0
1,52,12,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,900.0,2,2,2,2,2,2,2,2.0
2,54,9,7,1,3.0,2.0,1,1.0,3.0,1.0,,4.0,900.0,2,2,2,2,2,2,1,2.0
1,24,6,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,3.0,900.0,2,2,2,2,2,2,5,2.0
2,27,6,7,1,3.0,2.0,1,,5.0,1.0,,4.0,900.0,2,2,2,2,2,2,5,2.0
2,20,5,8,1,3.0,2.0,1,1.0,1.0,2.0,,1.0,900.0,2,2,2,2,2,2,5,2.0
2,43,11,7,1,3.0,2.0,1,2.0,1.0,2.0,2.0,4.0,900.0,2,2,2,2,2,2,1,2.0
2,24,6,7,1,2.0,1.0,1,3.0,1.0,1.0,2.0,,900.0,2,2,2,2,2,2,5,2.0
2,41,10,7,1,3.0,2.0,1,1.0,1.0,1.0,,4.0,900.0,2,2,2,2,2,2,1,2.0
2,76,3,1,1,6.0,2.0,1,,1.0,2.0,,2.0,900.0,2,2,2,2,2,2,5,2.0
1,57,4,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,900.0,2,2,2,2,2,2,5,2.0
1,63,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,900.0,2,2,2,2,2,2,5,2.0
2,38,6,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,4.0,900.0,2,2,2,2,2,2,5,2.0
1,28,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,900.0,2,2,2,2,2,2,5,2.0
2,27,10,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,900.0,2,2,2,2,2,2,5,2.0
1,56,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,900.0,2,2,2,2,2,2,5,2.0
2,62,11,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,900.0,2,2,2,2,2,2,5,2.0
2,32,11,7,1,3.0,1.0,1,1.0,1.0,2.0,,4.0,900.0,2,2,2,2,2,2,5,2.0
2,30,9,7,1,1.0,2.0,1,3.0,1.0,2.0,2.0,,900.0,2,2,2,2,2,2,5,2.0
2,25,10,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,900.0,2,2,2,2,2,2,5,2.0
2,52,6,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,1.0,900.0,2,2,2,2,2,2,5,2.0
1,21,8,7,1,3.0,2.0,1,2.0,1.0,1.0,2.0,4.0,900.0,2,2,2,2,2,2,5,2.0
1,59,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,899.0,2,2,2,2,2,2,5,2.0
1,68,4,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,899.0,2,2,2,2,2,2,5,2.0
2,60,4,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,899.0,2,2,2,2,2,2,5,2.0
2,48,1,9,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,899.0,2,2,2,2,2,2,5,2.0
2,44,9,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,897.0,2,2,2,2,2,2,1,2.0
2,58,5,1,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,896.0,2,2,2,2,2,2,5,2.0
2,47,5,7,1,6.0,1.0,1,,1.0,1.0,,2.0,896.0,2,2,2,2,2,2,1,2.0
2,77,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,892.0,2,2,2,2,2,2,1,2.0
2,53,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,890.0,2,2,2,2,2,2,5,2.0
1,53,6,3,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,889.0,2,2,2,2,2,2,5,2.0
2,53,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,888.0,2,2,2,2,2,2,5,2.0
2,50,3,1,1,2.0,1.0,1,3.0,1.0,1.0,2.0,,887.0,2,2,2,2,2,2,5,2.0
1,60,5,7,1,3.0,1.0,1,1.0,1.0,1.0,,2.0,887.0,2,2,2,2,2,2,1,2.0
2,44,6,1,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,886.0,2,2,2,2,2,2,1,2.0
2,27,6,7,1,3.0,2.0,1,2.0,1.0,1.0,1.0,2.0,883.0,2,2,2,2,2,2,5,2.0
2,50,4,9,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,883.0,2,2,2,2,2,2,5,2.0
2,49,5,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,883.0,2,2,2,2,2,2,5,2.0
2,48,6,5,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,880.0,2,2,2,2,2,2,5,2.0
1,47,6,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,880.0,2,2,2,2,2,2,5,2.0
1,64,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,879.0,2,2,2,2,2,2,5,2.0
1,56,6,9,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,879.0,2,2,2,2,2,2,5,2.0
2,46,8,7,1,2.0,1.0,1,3.0,1.0,1.0,2.0,,873.0,2,2,2,2,2,2,5,2.0
2,26,6,9,1,3.0,2.0,1,2.0,1.0,2.0,1.0,2.0,871.0,2,2,2,2,2,2,5,2.0
2,50,3,1,2,2.0,1.0,1,3.0,1.0,1.0,2.0,,870.0,2,2,2,2,2,2,5,2.0
2,46,6,7,1,3.0,2.0,1,2.0,1.0,2.0,1.0,3.0,870.0,2,2,2,2,2,2,6,2.0
1,55,6,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,870.0,2,2,2,2,2,2,5,2.0
1,20,8,7,1,3.0,2.0,1,1.0,5.0,1.0,,4.0,867.0,2,2,2,2,2,2,1,2.0
2,41,6,7,1,3.0,1.0,1,2.0,1.0,1.0,1.0,2.0,866.0,2,2,2,2,2,2,5,2.0
2,18,8,7,1,3.0,2.0,1,2.0,1.0,2.0,2.0,2.0,866.0,2,2,2,2,2,2,5,2.0
2,68,5,9,1,3.0,2.0,1,3.0,1.0,2.0,2.0,2.0,866.0,2,2,2,2,2,2,1,2.0
1,18,6,7,1,3.0,2.0,1,2.0,1.0,2.0,1.0,2.0,866.0,2,2,2,2,2,2,5,2.0
2,43,3,7,1,6.0,2.0,1,,1.0,2.0,,2.0,866.0,2,2,2,2,2,2,5,2.0
