ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C300n,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_mam25
2025,04,23108,1,0049,1,1,202501231081004911,1,1,1,1,2, ,1,74,1,10,5,1950,1, , , , , , , , , , , , , , ,1, ,6122,146,2, ,3,2,1,2,4,4,4,4,4,4,4,28, ,28,1, ,2, ,2,2, , , , , , , , , ,2,8,1,1,11, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,160,90, , , , , ,250,250,250,1,940.385699903142
2025,04,4762102,1,0077,1,1,20240147621021007711,1,1,1,1,2, ,2,52,1,14,6,1972,1, , , , , , , , , , , , , , ,1, ,9511,4781,2, ,3,2,1,1,0,11,11,11,11,11,0,55, ,55,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,250, , , , , , ,250,250,250,1,1350.53026826103
2025,05,23228,1,0114,1,1,202402232281011411,1,1,1,1,2, ,2,42,1,28,1,1983,1, , , , , , , , , , , , , , ,1, ,7351,1391,2, ,3,2,1,1,5,5,5,5,5,5,5,35, ,35,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,250, , , , , , ,250,250,250,1,1581.8593978723
2025,05,18464,1,0044,1,1,202502184641004411,1,1,1,1,2, ,2,31,1,26,12,1993,1, , , , , , , , , , , , , , ,1, ,5212,4772,2, ,3,2,1,1,2,2,3,4,5,2,3,21, ,21,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,250, , , , , , ,250,250,250,1,583.468303879555
2025,05,1912501,1,0046,1,1,20250519125011004612,1,2,2,1,2, ,2,56,2,28,4,1969,1, , , , , , , , , , , , , , ,2, ,9612,3811,2, ,3,2,1,2,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,250, , , , , , ,250,250,250,1,869.947884928421
2025,04,1932002,1,0040,1,1,20250419320021004014,1,4,3,1,2, ,2,20,4,26,9,2004,1, , , , , , , , , , , , , , ,4, ,5131,5610,3,5,1, ,1,6,10,0,0,0,0,0,0,10, ,10,1, ,2, ,2,1,2,45,12, , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,195,52, , , , , , , ,247,247,247,1,820.522952594031
2025,04,2201601,1,0007,1,1,20240422016011000714,1,4,6,1,2, ,2,74,2,30,7,1950,1, , , , , , , , , , , , , , ,4, ,5120,5630,2, ,3,2,1,1,0,3,3,3,3,0,0,12, ,12,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1, , ,246, , , , , , ,246,246,246,1,685.786300524958
2025,03,28237,1,0074,1,1,202312282371007412,1,2,2,1,2, ,2,60,2,23,7,1964,1, , , , , , , , , , , , , , ,2, ,5120,5630,2, ,3,2,1,1,3,3,2,4,4,2,4,22, ,22,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,9,1, , ,245, , , , , , ,245,245,245,1,1890.00669467487
2025,03,1759705,1,0019,1,1,20231217597051001911,1,1,1,1,2, ,1,68,1,2,8,1956,1, , , , , , , , , , , , , , ,1, ,6121,145,2, ,3,2,1,2,12,12,12,12,12,12,12,84, ,84,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,1,7,1, , ,216,27, , , , , ,243,243,243,1,920.49388715847
2025,04,2394002,1,0007,1,1,20250423940021000711,1,1,1,1,2, ,2,58,1,23,9,1966,1, , , , , , , , , , , , , , ,1, ,9629,9609,2, ,3,2,1,1,0,5,5,5,5,5,5,30, ,30,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,10,9,1, , ,242, , , , , , ,242,242,242,1,670.002665641273
2025,04,2377202,1,0043,1,1,20250423772021004312,1,2,2,1,2, ,2,40,2,15,4,1985,1, , , , , , , , , , , , , , ,2, ,5212,4722,2, ,3,2,1,1,2,0,2,2,2,2,2,12, ,12,1, ,2, ,2,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,7,1, , ,190,52, , , , , ,242,242,242,1,1013.84668584538
2025,04,4753902,1,0053,1,1,20240147539021005312,1,2,2,1,2, ,2,51,2,12,10,1973,1, , , , , , , , , , , , , , ,2, ,9411,5610,2, ,3,2,1,1,6,6,6,6,6,6,6,42, ,42,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, , ,180,61, , , , , ,241,241,241,1,1157.38782419977
2025,03,1761701,1,0010,1,1,20231217617011001012,1,2,2,1,2, ,2,30,2,28,6,1994,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2, ,5243,4791,2, ,3,2,1,1,1,1,1,3,1,1,4,12, ,12,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1, , ,220,20, , , , , ,240,240,240,1,834.614073070209
2025,04,27246,1,0062,1,1,202504272461006212,1,2,2,1,2, ,2,71,2,2,7,1953,1, , , , , , , , , , , , , , ,2, ,7351,1391,2, ,3,2,1,1,3,3,3,3,3,3,3,21, ,21,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,240, , , , , , ,240,240,240,1,721.004808787078
2025,04,2085801,1,0019,1,1,20240420858011001912,1,2,2,1,2, ,2,42,2,31,5,1982,1, , , , , , , , , , , , , , ,2, ,2411,6920,2, ,2,2,1,1,0,6,6,6,0,0,0,18, ,30,2,30,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1, , ,240, , , , , , ,240,240,240,1,1064.10360891484
2025,04,17580,1,0053,1,1,202504175801005311,1,1,1,1,2, ,2,63,1,8,5,1961,1, , , , , , , , , , , , , , ,1, ,5120,5610,2, ,3,2,1,1,0,0,0,0,0,0,6,6, ,6,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1, , ,240, , , , , , ,240,240,240,1,321.826761668426
2025,05,20885,1,0010,1,1,202502208851001012,1,2,2,1,2, ,2,46,2,24,12,1978,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2, ,9112,8121,2, ,3,2,1,1,0,0,0,0,6,0,0,6, ,12,2,12,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,4,1,2,2,2,2,2,10,9,1, , ,240, , , , , , ,240,240,240,1,696.677752165837
2025,05,1924402,1,0018,1,1,20250519244021001812,1,2,2,1,2, ,2,23,2,15,11,2001,1, , , , , , , , , , , , , , ,2, ,7392,3290,3,5,2,2,1,2,0,10,10,10,1,10,10,51, ,51,1, ,1,2,2,2,3,120, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,240, , , , , , , , ,240,240,240,1,732.693798524364
2025,05,21523,1,0111,1,1,202402215231011122,1,4,5,1,2, ,2,17,4,24,6,2007,1, , , , , , , , , , , , , , ,4, ,9629,9609,2, ,3,2,1,1,0,2,0,2,0,2,0,6, ,6,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1, , ,240, , , , , , ,240,240,240,1,879.749125065599
2025,04,21729,1,0057,1,1,202504217291005711,1,1,1,1,2, ,2,65,1,22,8,1959,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1, ,9533,4799,2, ,3,2,1,1,0,4,4,4,4,4,0,20, ,20,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1, , ,211,20, , , , , ,231,231,231,1,739.905609039095
2025,04,29529,1,0043,1,1,202501295291004311,1,1,1,1,2, ,2,64,1,25,4,1960,1, , , , , , , , , , , , , , ,1, ,5212,4771,2, ,3,2,1,1,0,0,0,0,0,0,12,12, ,12,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,200,30, , , , , ,230,230,230,1,884.596474637669
2025,05,18294,1,0007,1,1,202402182941000711,1,1,1,1,2, ,1,63,1,13,9,1961,1, , , , , , , , , , , , , , ,1, ,7222,9529,2, ,3,2,1,1,0,0,0,2,0,0,2,4,21,25,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,230, , , , , , ,230,230,230,1,376.531995514692
2025,05,46750,1,0043,1,1,202502467501004312,1,2,2,1,2, ,2,32,2,28,12,1992,1, , , , , , , , , , , , , , ,2, ,9533,4799,2, ,3,2,1,1,1,1,1,1,1,1,1,7, ,7,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , ,150,80, , , , , ,230,230,230,1,396.639835828942
2025,03,28065,1,0074,1,1,202503280651007411, ,1,1,1,2, ,1,78,1,27,4,1946,1, , , , , , , , , , , , , , ,1, ,7412,4321,2, ,3,2,1,1,0,2,0,0,0,2,0,4, ,4,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,5, ,2,2,2,2,2,2,10,7,1, , ,228, , , , , , ,228,228,228,1,1159.95933984795
2025,03,17726,1,0004,1,1,202412177261000411,1,1,1,1,2, ,2,77,1,7,5,1947,1, , , , , , , , , , , , , , ,1, ,9412,5610,3,5,3,2,1,2,0,4,4,4,4,4,4,24, ,24,1, ,2, ,2,2,2,30,3, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,1,1,1,130,90, , , , , , , ,220,220,220,1,331.835877347077
2025,04,4735202,1,0012,1,1,20250147352021001212,1,2,2,1,2, ,2,25,2,16,12,1999,1, , , , , , , , , , , , , , ,2, ,5211,4630,2, ,3,2,1,1,0,0,1,0,1,0,1,3, ,3,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,1,1,1, , ,218, , , , , , ,218,218,218,1,634.278750992668
2025,03,2734401,1,0058,1,1,20240627344011005811,1,1,1,1,2, ,2,44,1,22,10,1980,1, , , , , , , , , , , , , , ,1, ,7354,1410,3,5,3,2,2,25,0,0,0,3,0,3,0,6, ,6,1, ,2, ,2,2,2,50, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,217, , , , , , , , ,217,217,217,1,1244.28675863312
2025,03,49915,1,0152,1,1,202312499151015213,1,3,3,1,2, ,1,18,3,20,4,2006,1, , , , , , , , , , , , , , ,3, ,5223,4711,3,5,3,2,1,2,0,0,0,6,0,0,0,6, ,6,1, ,2, ,2,2,2,50, , , , , , , , , , , , , , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,9,1,217, , , , , , , , ,217,217,217,1,1554.06613091275
2025,03,47187,1,0214,1,1,202412471871021412,1,1,1,1,2, ,2,43,1,21,10,1981,1, , , , , , , , , , , , , , ,1, ,5120,5610,2, ,3,2,1,1,0,3,0,3,0,0,0,6, ,6,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,87,130, , , , , ,217,217,217,1,1196.16268173233
2025,03,27575,1,0205,1,1,202412275751020511,1,1,1,1,2, ,2,78,1,26,8,1946,1, , , , , , , , , , , , , , ,1, ,9612,3811,2, ,3,2,1,2,3,3,3,3,3,3,3,21, ,21,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2,1, ,2,2,2,2,2,2,1,1,1, , ,217, , , , , , ,217,217,217,1,839.85446004738
2025,03,28805,1,0097,1,1,202503288051009711, ,1,1,1,2, ,2,66,1,29,10,1958,1, , , , , , , , , , , , , , ,1, ,9111,9700,6, , , ,1,1,0,12,0,0,0,0,0,12, ,12,1, ,1,1,1,1,2,50, , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,2,2,2,2,2,2,1,1,1,217, , , , , , , , ,217,217,217,1,710.309358048022
2025,03,47492,1,0027,1,1,202312474921002713,1,2,2,1,2, ,2,57,2,26,4,1967,1, , , , , , , , , , , , , , ,2, ,9629,4630,3,5,2,2,1,15,3,3,3,3,3,3,3,21, ,21,1, ,2, ,2,2,2,50, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,1,9,1,217, , , , , , , , ,217,217,217,1,1191.14717529328
2025,04,4687101,1,0010,1,1,20250446871011001011,1,1,1,1,2, ,2,58,1,26,2,1967,1, , , , , , , , , , , , , , ,1, ,9112,8121,2, ,3,2,1,1,0,0,10,0,0,0,0,10, ,10,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,9,1, , ,217, , , , , , ,217,217,217,1,388.537288180092
2025,04,28991,2,0023,1,1,202504289912002311,1,1,1,1,2, ,2,64,1,16,10,1960,1, , , , , , , , , , , , , , ,1, ,5120,5610,3,5,2,1,1,3,4,0,0,0,0,4,4,12, ,12,1, ,2, ,2,2,2,50, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,217, , , , , , , , ,217,217,217,1,852.027811848637
2025,04,18315,1,0030,1,1,202501183151003012,1,2,7,1,2, ,1,71,2,2,11,1953,1, , , , , , , , , , , , , , ,2, ,7128,4330,2, ,3,2,1,1,0,4,4,4,4,4,0,20, ,20,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,1, , ,217, , , , , , ,217,217,217,1,376.158208573878
2025,04,22734,1,0044,1,1,202501227341004412,1,2,2,1,2, ,2,46,2,28,3,1979,1, , , , , , , , , , , , , , ,2, ,9111,9700,6, , , ,1,1,0,0,0,0,2,0,0,2, ,18,2,18,1,2,2,2,2,50, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,217, , , , , , , , ,217,217,217,1,677.113150627793
2025,04,49759,1,0137,1,1,202504497591013711,1,1,1,1,2, ,2,34,1,27,8,1990,1, , , , , , , , , , , , , , ,1, ,7513,1073,3,5,3,2,1,3,0,3,3,3,3,3,0,15, ,15,1, ,1,2,2,1,2,50, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,1,1,1,217, , , , , , , , ,217,217,217,1,1406.79459637401
2025,05,28853,1,0048,1,1,202402288531004813,1,3,3,1,2, ,2,19,3,15,5,2005,1, , , , , , , , , , , , , , ,3, ,9111,9700,6, , , ,1,1,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,2,2,50, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1,217, , , , , , , , ,217,217,217,1,787.92584742249
2025,05,47218,1,0122,2,1,202502472181012231,1,1,1,1,2, ,2,25,1,21,3,2000,1, , , , , , , , , , , , , , ,1, ,9112,9329,3,5,2,2,1,2,0,0,0,0,0,5,0,5, ,5,1, ,1,1,1,2,2,50, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,1,217, , , , , , , , ,217,217,217,1,973.269598783376
2025,05,4760001,1,0024,1,1,20240547600011002412,1,2,3,1,2, ,1,18,2,16,11,2006,1, , , , , , , , , , , , , , ,2, ,9313,4100,3,5,3,2,1,3,0,0,0,0,0,0,7,7, ,7,1, ,2, ,2,2,2,50, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,217, , , , , , , , ,217,217,217,1,908.654346875732
2025,05,21409,2,0073,1,1,202505214092007311,1,1,1,1,2, ,1,57,1,2,8,1967,1, , , , , , , , , , , , , , ,1, ,7231,4520,2, ,3,2,1,1,0,0,2,0,0,2,0,4, ,30,2,30,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, , ,217, , , , , , ,217,217,217,1,817.091637198433
2025,05,2301002,1,0032,1,1,20250223010021003213,1,3,3,1,2, ,2,23,3,15,3,2002,1, , , , , , , , , , , , , , ,3, ,3411,8423,7,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,5, ,50, , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,6,1, ,217, , , , , , , ,217,217,217,1,1004.75983109783
2025,05,22061,1,0064,1,1,202405220611006412,1,2,2,1,2, ,2,36,2,25,12,1988,1, , , , , , , , , , , , , , ,2, ,7354,9529,3,5,3,2,1,2,0,0,0,4,4,0,0,8, ,8,1, ,2, ,2,2,2,50, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,217, , , , , , , , ,217,217,217,1,1319.49529042306
2025,03,28675,1,0040,1,1,202403286751004012,1,2,6,1,2, ,2,46,2,4,7,1978,1, , , , , , , , , , , , , , ,2, ,9111,9700,6, , , ,1,1,0,0,0,0,10,0,0,10, ,10,1, ,2, ,2,2,4,160,13, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,160,56, , , , , , , ,216,216,216,1,818.273169160992
2025,04,2447502,1,0016,1,1,20250424475021001611,1,1,1,1,2, ,2,46,1,3,7,1978,1, , , , , , , , , , , , , , ,1, ,9549,4789,2, ,3,2,1,1,0,0,0,0,4,0,8,12, ,48,2,48,1,2,2,2, , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,216, , , , , , ,216,216,216,1,823.332120666098
2025,04,20215,1,0034,1,1,202504202151003412,1,2,2,1,2, ,2,36,2,25,7,1988,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,9411,5610,2, ,3,2,1,1,6,0,0,0,6,6,6,24, ,24,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,216, , , , , , ,216,216,216,1,1405.70017766053
2025,05,17288,1,0089,1,1,202405172881008912,1,2,2,1,2, ,2,33,2,3,8,1991,1, , , , , , , , , , , , , , ,2, ,9411,5610,2, ,3,2,1,3,8,0,8,8,8,8,8,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,5,1, , ,216, , , , , , ,216,216,216,1,405.907122635008
2025,04,2884201,1,0038,1,1,20240428842011003811,1,1,1,1,2, ,2,46,1,28,6,1978,1, , , , , , , , , , , , , , ,1, ,9112,8121,2, ,3,2,1,1,0,0,5,0,0,0,0,5, ,25,2,25,1,1,1,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,7,1, , ,212, , , , , , ,212,212,212,1,863.118758067086
2025,04,22734,1,0045,1,1,202501227341004514,1,4,6,1,2, ,2,73,4,30,10,1951,1, , , , , , , , , , , , , , ,4, ,9612,3811,2, ,3,2,1,1,1,2,1,2,2,1,1,10, ,10,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1, , ,210, , , , , , ,210,210,210,1,677.113150627793
2025,03,17721,1,0058,1,1,202412177211005812,1,2,2,1,2, ,2,41,2,2,3,1984,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2, ,5212,4722,2, ,3,2,1,1,4,2,2,2,2,2,4,18, ,18,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,191,15, , , , , ,206,206,206,1,439.293708293222
2025,03,18250,1,0046,1,1,202412182501004616,1,6,3,1,2, ,2,31,6,26,2,1994,1, , , , , , , , , , , , , , ,6, ,9411,5610,2, ,3,2,1,3,0,0,0,0,0,3,3,6, ,6,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,163,43, , , , , ,206,206,206,1,558.684986685274
2025,04,19275,1,0077,1,1,202504192751007713,1,3,3,1,2, ,2,19,3,14,5,2005,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3, ,9533,4799,2, ,3,2,1,1,2,0,0,0,0,0,2,4, ,4,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,160,45, , , , , ,205,205,205,1,894.229669242837
2025,05,25107,1,0048,1,1,202502251071004811,1,1,1,1,2, ,2,67,1,21,5,1957,1, , , , , , , , , , , , , , ,1, ,5212,4711,2, ,2,1,1,1,4,0,0,4,4,4,4,20, ,40,2,40,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,117,87, , , , , ,204,204,204,1,1416.79481514813
2025,03,1915801,1,0106,1,1,20240319158011010612,1,2,2,1,2, ,2,45,2,26,7,1979,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,5212,4722,2, ,3,2,1,1,8,8,8,8,8,8,8,56, ,56,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1, , ,203, , , , , , ,203,203,203,1,842.541985310267
2025,04,47348,1,0033,1,1,202504473481003311,1,1,1,1,2, ,2,36,1,26,2,1989,1, , , , , , , , , , , , , , ,1, ,7399,3290,2, ,3,2,1,2,3,3,3,3,3,3,3,21, ,21,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,4,2,2,2,2,2,2,1,1,1, , ,200,3, , , , , ,203,203,203,1,1024.52590189072
